event_name,tweet_id,image_id,tweet_text,image,label,label_text,label_image,label_text_image,preprocessed_text,int_label,onehot_label,padded_sequence,multimodal_prediction
hurricane_irma,909384533828653057,909384533828653057_0,So it appears many of the same places battered by Hurricane Irma about to get hit again by Hurricane Maria. https://t.co/AD9Zirjk75,data_image/hurricane_irma/17_9_2017/909384533828653057_0.jpg,informative,informative,informative,Positive,appears many places battered hurricane irma get hit hurricane maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9452, 134, 2628, 556, 3, 2, 57, 37, 3, 9]",not_informative
hurricane_irma,909719409735823360,909719409735823360_0,Harvey and Irma to slow US economy but rebound should follow #PhuketNews #PhuketNewsOnline #Phuket… https://t.co/IIOcl43jGv,data_image/hurricane_irma/18_9_2017/909719409735823360_0.jpg,informative,informative,informative,Positive,harvey irma slow us economy rebound follow phuketnews phuketnewsonline phuket,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1092, 29, 828, 1, 491, 8322, 8323, 8324]",informative
mexico_earthquake,913735632710758401,913735632710758401_0,Yâ€™all look at MY presidentá½ C #PuertoRicoRelief #mexicoearthquake https://t.co/ss3hOK4G6v,data_image/mexico_earthquake/29_9_2017/913735632710758401_0.jpg,not_informative,not_informative,not_informative,Positive,yall look president c puertoricorelief mexicoearthquake,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2376, 120, 143, 261, 1163, 63]",not_informative
mexico_earthquake,911831011922665472,911831011922665472_0,@RevistaEmpire Mr. Cavill this is Frida one of our real life Hero á½ƒE. What you think? https://t.co/aWSSsKNfpq https://t.co/Av8YxTaXGY,data_image/mexico_earthquake/24_9_2017/911831011922665472_0.jpg,not_informative,not_informative,not_informative,Positive,revistaempire mr cavill frida one real life hero e think,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 931, 1, 584, 44, 275, 303, 1094, 152, 451]",not_informative
hurricane_harvey,907576011449147392,907576011449147392_0,Immigrants face impossible choices in the aftermath of Hurricane Harvey https://t.co/Owg2neCCSZ https://t.co/VhBINRTVIP,data_image/hurricane_harvey/12_9_2017/907576011449147392_0.jpg,informative,informative,informative,Positive,immigrants face impossible choices aftermath hurricane harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3370, 311, 7198, 10518, 80, 3, 4]",informative
hurricane_maria,923324822360174593,923324822360174593_0,Bilingual Panel To Discuss Help For Hurricane Maria Evacuees https://t.co/dEN09xghyF https://t.co/05fHcG5QLV,data_image/hurricane_maria/25_10_2017/923324822360174593_0.jpg,not_informative,not_informative,not_informative,Positive,bilingual panel discuss help hurricane maria evacuees,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2385, 8984, 3360, 12, 3, 9, 294]",not_informative
hurricane_irma,909855827279958019,909855827279958019_0,Hurricane Irma has nothing on our united community. #district119 #BibiForStateRep #HurricaneIrmaRecovery https://t.co/qBdsvjeEz5,data_image/hurricane_irma/18_9_2017/909855827279958019_0.jpg,informative,informative,informative,Positive,hurricane irma nothing united community district bibiforstaterep hurricaneirmarecovery,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 565, 266, 111, 457, 1, 2903]",informative
mexico_earthquake,913153306322665473,913153306322665473_0,Popocatepetl volcano in Mexico City spews rocks and dumps ash near areas dealing with earthquake aftermath. https://t.co/n1DN66nvLF,data_image/mexico_earthquake/27_9_2017/913153306322665473_0.jpg,informative,informative,informative,Positive,popocatepetl volcano mexico city spews rocks dumps ash near areas dealing earthquake aftermath,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13336, 11, 34, 1, 905, 6153, 1860, 126, 273, 765, 8, 80]",not_informative
mexico_earthquake,910538179270397954,910538179270397954_0,RT @AJEnglish: RT @AJENews: Powerful 7.1 magnitude earthquake hits southern Mexico https://t.co/sBOGfWxRGI https://t.co/yUdss1RcLM,data_image/mexico_earthquake/20_9_2017/910538179270397954_0.jpg,informative,informative,informative,Positive,rt ajenglish rt ajenews powerful magnitude earthquake hits southern mexico,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2346, 5, 1, 244, 227, 8, 122, 477, 11]",not_informative
hurricane_maria,923189987750957057,923189987750957057_0,The situation in Puerto Rico is dire. Please help your fellow clinicians and donate today! @ASCP_Chicago https://t.co/HYrxqkU2E3,data_image/hurricane_maria/25_10_2017/923189987750957057_0.jpg,informative,informative,informative,Positive,situation puerto rico dire please help fellow clinicians donate today ascp_chicago,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 520, 6, 7, 3308, 62, 12, 3781, 1, 132, 40, 1, 1132]",informative
california_wildfires,920042438181269504,920042438181269504_0,California Fire Pictures â€“ Buildings â€“ Cars Destroyed â€“ TreesÂ OK https://t.co/WKmBwV6IHt https://t.co/YAZxTQ0EF0,data_image/california_wildfires/16_10_2017/920042438181269504_0.jpg,informative,informative,informative,Positive,california fire pictures buildings cars destroyed trees ok,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 241, 262, 674, 107, 438, 1650]",informative
hurricane_maria,927858973243559936,927858973243559936_0,@realDonaldTrump proven right once again!! Hurricane Maria that hit PR was Cat 5! Nobody will be laughing now https://t.co/GJNokndu39,data_image/hurricane_maria/7_11_2017/927858973243559936_0.jpg,informative,informative,informative,Positive,realdonaldtrump proven right hurricane maria hit pr cat nobody laughing,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 1, 160, 3, 9, 37, 229, 121, 9668, 2314]",informative
mexico_earthquake,911942810043117568,911942810043117568_0,Earthquake strikes off west coast of Mexico at magnitude 5.9 https://t.co/E7B34IbENc #news #World https://t.co/qx2Z6fKRQA,data_image/mexico_earthquake/24_9_2017/911942810043117568_0.jpg,informative,informative,informative,Positive,earthquake strikes west coast mexico magnitude news world,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 577, 322, 99, 11, 227, 24, 163]",informative
hurricane_irma,909870598758834176,909870598758834176_0,Hurricane Irma: Second collection announced for victims of the storm. https://t.co/WcDli95vtr https://t.co/TS5MO1sKMs,data_image/hurricane_irma/18_9_2017/909870598758834176_0.jpg,informative,informative,informative,Positive,hurricane irma second collection announced victims storm,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 502, 2637, 3464, 19, 22]",informative
hurricane_harvey,904799982200303616,904799982200303616_0,Houston residents mark Labor Day with storm cleanup from Harvey https://t.co/ybYTyy6pSp https://t.co/q4eFdWp47k,data_image/hurricane_harvey/4_9_2017/904799982200303616_0.jpg,informative,informative,informative,Positive,houston residents mark labor day storm cleanup harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 127, 1064, 2073, 51, 22, 257, 4]",informative
california_wildfires,919574161395036161,919574161395036161_0,How are the California Wildfires Affecting the Marijuana Crops? | https://t.co/cqglXFGVpW #FloridaMedCard #Florid... https://t.co/g5svfg5EZS,data_image/california_wildfires/15_10_2017/919574161395036161_0.jpg,informative,informative,informative,Positive,california wildfires affecting marijuana crops | floridamedcard florid,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 4000, 1874, 1537, 1, 1]",informative
hurricane_irma,910157155109625857,910157155109625857_1,Thanks Irma ☹️ https://t.co/jELTtzz3Uj,data_image/hurricane_irma/19_9_2017/910157155109625857_1.jpg,not_informative,not_informative,not_informative,Positive,thanks irma,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 2]",informative
hurricane_maria,913515779605266433,913515779605266433_0,US Military Finally Heading To Puerto Rico And Virgin Islands After StormÂ Maria https://t.co/WIRwm7lkqA https://t.co/bNTkxOChoQ,data_image/hurricane_maria/28_9_2017/913515779605266433_0.jpg,informative,informative,informative,Positive,us military finally heading puerto rico virgin islands storm maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 495, 304, 537, 6, 7, 336, 125, 22, 9]",not_informative
hurricane_maria,910542719864397824,910542719864397824_0,Hurricane Maria batters Puerto Rico as a Cat 4; monitoring the track as it nears the continental US next week https://t.co/vFuIOjIgdC,data_image/hurricane_maria/20_9_2017/910542719864397824_0.jpg,informative,informative,informative,Positive,hurricane maria batters puerto rico cat monitoring track nears continental us next week,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 3365, 6, 7, 121, 6475, 153, 1820, 5378, 29, 147, 93]",informative
srilanka_floods,870348042033131520,870348042033131520_0,This is me in Mora Modeling Magazine.xxxx https://t.co/fxmeYBSO6I,data_image/srilanka_floods/1_6_2017/870348042033131520_0.jpg,not_informative,not_informative,not_informative,Positive,mora modeling magazine xxxx,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12721, 3195, 1]",informative
hurricane_irma,909771416567992321,909771416567992321_0,The #IRS is easing restrictions on withdrawals from retirement plans for victims of Hurricanes #Harvey and #Irma‚Ä¶ https://t.co/UeQcbZZTag,data_image/hurricane_irma/18_9_2017/909771416567992321_0.jpg,informative,informative,informative,Positive,irs easing restrictions withdrawals retirement plans victims hurricanes harvey irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4055, 13615, 13948, 1, 3362, 1084, 19, 154, 4, 2]",informative
hurricane_irma,909420900822417410,909420900822417410_0,After Hurricane Irma: FPL restores power to nearly all of region https://t.co/DiFyQHy3t2 https://t.co/uuNRzNe2s2,data_image/hurricane_irma/17_9_2017/909420900822417410_0.jpg,informative,informative,informative,Positive,hurricane irma fpl restores power nearly region,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3482, 1, 52, 996, 615]",informative
mexico_earthquake,910796491123503105,910796491123503105_0,WATCH | How a 7.1 magnitude earthquake devastated Mexico this week https://t.co/8oacP6fZdg https://t.co/ZruG79cfvY,data_image/mexico_earthquake/21_9_2017/910796491123503105_0.jpg,informative,informative,informative,Positive,watch | magnitude earthquake devastated mexico week,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 227, 8, 296, 11, 93]",informative
hurricane_maria,927941985155141638,927941985155141638_0,We visited Puerto Rico today! #ambassadorprojects https://t.co/djNUFXWy3l,data_image/hurricane_maria/7_11_2017/927941985155141638_0.jpg,not_informative,not_informative,not_informative,Positive,visited puerto rico today ambassadorprojects,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2380, 6, 7, 40, 1]",not_informative
hurricane_maria,914582818101039104,914582818101039104_0,"What a great organization @CNN is. Providing free propaganda t-shirts and hats to the ""victims"" of hurricane Maria. https://t.co/Z2G5qf4i1B",data_image/hurricane_maria/1_10_2017/914582818101039104_0.jpg,informative,informative,informative,Positive,"great organization cnn providing free propaganda t-shirts hats "" victims "" hurricane maria",0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 12560, 226, 607, 432, 5446, 877, 1149, 1531, 19, 3, 9]",not_informative
hurricane_harvey,904780104953417728,904780104953417728_0,"In this photo, the Rev. Mark Goring surveys damage from #HurricaneHarvey at a church community center in Houston. https://t.co/ImcIvnqTNw",data_image/hurricane_harvey/4_9_2017/904780104953417728_0.jpg,informative,informative,informative,Positive,photo rev mark goring surveys damage hurricaneharvey church community center houston,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 1, 1064, 1, 6545, 28, 26, 365, 111, 287, 35]",informative
california_wildfires,918316317152890881,918316317152890881_0,Topeka woman worried for loved ones in path of California wildfires https://t.co/qAx5NHResn https://t.co/NC0kBzdUHT,data_image/california_wildfires/12_10_2017/918316317152890881_0.jpg,informative,informative,informative,Positive,topeka woman worried loved ones path california wildfires,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12880, 306, 4501, 1639, 1640, 138, 10, 15]",informative
california_wildfires,918013344006602752,918013344006602752_0,"17 Dead, More Than Hundred Missing As California Fire Goes Out Of Control https://t.co/5fBbO0898W https://t.co/IlGAdWGlPX",data_image/california_wildfires/11_10_2017/918013344006602752_0.jpg,informative,informative,informative,Positive,dead hundred missing california fire goes control,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 2262, 393, 10, 23, 404, 955]",informative
hurricane_maria,910763300186505216,910763300186505216_0,"San Juan, Puerto Rico blackout post being hit by hurricane Maria (dailymail). Eerie2 gmn gitu ya... https://t.co/4KSrZI2Gdu",data_image/hurricane_maria/21_9_2017/910763300186505216_0.jpg,informative,informative,informative,Positive,san juan puerto rico blackout post hit hurricane maria ( dailymail ) eerie gmn gitu ya,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 243, 6, 7, 3247, 41, 37, 3, 9, 2340, 1, 1, 1, 2333]",informative
hurricane_harvey,905280662038614017,905280662038614017_0,"Non-profits facing too many of some donations, not enough of others after Harvey https://t.co/lRu9jiOgDb https://t.co/6wgsJ45Qyf",data_image/hurricane_harvey/6_9_2017/905280662038614017_0.jpg,informative,informative,informative,Positive,non-profits facing many donations enough others harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1964, 6760, 1449, 134, 92, 686, 1399, 4]",informative
hurricane_maria,912240264604999680,912240264604999680_0,#Maria remains a Category 1 Hurricane... Heavy rain by mid-week in the Outer banks https://t.co/Vm4qRPBMkY,data_image/hurricane_maria/25_9_2017/912240264604999680_0.jpg,informative,informative,informative,Positive,maria remains category hurricane heavy rain mid-week outer banks,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 623, 188, 3, 429, 167, 1065, 93, 625, 712]",informative
mexico_earthquake,913455905529909248,913455905529909248_0,Our Emergency Relief Team brings blankets and food packages to Mexico Earthquake victims https://t.co/qz9ZwC974X https://t.co/0j1zgxfJMU,data_image/mexico_earthquake/28_9_2017/913455905529909248_0.jpg,informative,informative,informative,Positive,emergency relief team brings blankets food packages mexico earthquake victims,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 17, 86, 845, 1, 118, 2286, 11, 8, 19]",informative
hurricane_harvey,904379822318616576,904379822318616576_0,"On WUL, helping those affected by #Harvey via a very special #Facebook group: https://t.co/UJKSvSVoGt https://t.co/lHILS8386r",data_image/hurricane_harvey/3_9_2017/904379822318616576_0.jpg,informative,informative,informative,Positive,wul helping affected harvey via special facebook group,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 56, 55, 4, 31, 844, 530, 1205]",informative
hurricane_harvey,906497740665958400,906497740665958400_0,Real-life couple named Harvey &amp; Irma will steal your heart #ShareYourWeather https://t.co/0n5GiZx6bT https://t.co/bwjwZ7GaWM,data_image/hurricane_harvey/9_9_2017/906497740665958400_0.jpg,not_informative,not_informative,not_informative,Positive,real-life couple named harvey amp irma steal heart shareyourweather,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 303, 414, 1400, 4, 13, 2, 11981, 586, 1]",informative
hurricane_harvey,907635014468333568,907635014468333568_0,"#Harvey schools, @BetsyDeVosED, and more #ednews. @thegrade_ @JoshuaPStarr https://t.co/7r78Q6cUiE https://t.co/8VoSBmEik5",data_image/hurricane_harvey/12_9_2017/907635014468333568_0.jpg,not_informative,not_informative,not_informative,Positive,harvey schools betsydevosed ednews thegrade _ joshuapstarr,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 331, 1, 1, 1, 1]",informative
hurricane_maria,915973623822770177,915973623822770177_0,Repealing the Jones Act would help Puerto Rico. But it could hurt Florida. https://t.co/hYonpuSsSi https://t.co/wwTKGd6J9j,data_image/hurricane_maria/5_10_2017/915973623822770177_0.jpg,not_informative,not_informative,not_informative,Positive,repealing jones act would help puerto rico could hurt florida,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5490, 2506, 1263, 277, 12, 6, 7, 49, 1, 27]",informative
hurricane_maria,910584414496743424,910584414496743424_0,Valley family waits to hear from loved ones in path of Hurricane Maria https://t.co/UqrgQE6wQo https://t.co/9c2ZoGhA6F,data_image/hurricane_maria/20_9_2017/910584414496743424_0.jpg,informative,informative,informative,Positive,valley family waits hear loved ones path hurricane maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1883, 69, 2989, 977, 1639, 1640, 138, 3, 9]",informative
iraq_iran_earthquake,930132844516708355,930132844516708355_0,☮️ #Humanity and ❤️ to everyone in #Iran &amp; #Iraq Ὁ5 #earthquake #rescue #help #aid https://t.co/nO8HfS2kKU,data_image/iraq_iran_earthquake/13_11_2017/930132844516708355_0.jpg,not_informative,not_informative,not_informative,Positive,humanity everyone iran amp iraq earthquake rescue help aid,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4594, 313, 20, 13, 36, 8, 67, 12, 48]",not_informative
hurricane_harvey,908231395423739904,908231395423739904_0,"Chelsea Clinton Blasts Trump For Helping Harveyâ€™s Victims, Gets EvisceratedÂ Instantly https://t.co/obmgJbFZjH https://t.co/hx3nvn7cxD",data_image/hurricane_harvey/14_9_2017/908231395423739904_0.jpg,not_informative,not_informative,not_informative,Positive,chelsea clinton blasts trump helping harveys victims gets eviscerated instantly,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5452, 1442, 4220, 38, 56, 435, 19, 343, 1, 14347]",not_informative
hurricane_harvey,908114241844113408,908114241844113408_0,HIs handling of #Harvey #Irma say Trump may have found his calling - disaster management. https://t.co/C5Mz5oTCbF https://t.co/Fm5eWmce78,data_image/hurricane_harvey/13_9_2017/908114241844113408_0.jpg,informative,informative,informative,Positive,handling harvey irma say trump may found calling - disaster management,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5962, 4, 2, 255, 38, 105, 349, 1525, 64, 1787]",informative
